127.0.0.1 - - [07/May/2019 16:21:08] "GET /stylesheet.css HTTP/1.1" 200 -
127.0.0.1 - - [07/May/2019 16:21:08] "GET /img/bg.jpg HTTP/1.1" 200 -
127.0.0.1 - - [07/May/2019 16:21:08] "GET /entrypoint.js HTTP/1.1" 200 -
127.0.0.1 - - [07/May/2019 16:21:08] "GET /img/shareIcon.png HTTP/1.1" 200 -
127.0.0.1 - - [07/May/2019 16:21:08] "GET /img/comments.png HTTP/1.1" 200 -
127.0.0.1 - - [07/May/2019 16:21:08] "GET /img/fingerprint.png HTTP/1.1" 200 -
127.0.0.1 - - [07/May/2019 16:21:08] "GET /img/locationpin.png HTTP/1.1" 200 -
127.0.0.1 - - [07/May/2019 16:21:08] "GET /img/heart.png HTTP/1.1" 200 -
127.0.0.1 - - [07/May/2019 16:21:08] "GET /img/ReverseAppIcon.png HTTP/1.1" 200 -
127.0.0.1 - - [07/May/2019 16:21:08] "GET /img/cameraIcon.png HTTP/1.1" 200 -
127.0.0.1 - - [07/May/2019 16:21:08] "GET /img/stddImg.png HTTP/1.1" 200 -
127.0.0.1 - - [07/May/2019 16:21:08] "GET /img/next.png HTTP/1.1" 200 -
127.0.0.1 - - [07/May/2019 16:21:08] "GET /img/takePictureIcon.png HTTP/1.1" 200 -
127.0.0.1 - - [07/May/2019 16:21:08] "GET /img/findIcon.jpg HTTP/1.1" 200 -
127.0.0.1 - - [07/May/2019 16:21:08] "GET /img/lockIcon.png HTTP/1.1" 200 -
127.0.0.1 - - [07/May/2019 16:21:08] "GET /img/GPSIcon.png HTTP/1.1" 200 -
127.0.0.1 - - [07/May/2019 16:21:08] "GET /img/contacts.png HTTP/1.1" 200 -
127.0.0.1 - - [07/May/2019 16:21:08] "GET /js-libs/page.js HTTP/1.1" 200 -
127.0.0.1 - - [07/May/2019 16:21:08] "GET /js-libs/post.js HTTP/1.1" 200 -
127.0.0.1 - - [07/May/2019 16:21:08] "GET /js-libs/anime-service.js HTTP/1.1" 200 -
127.0.0.1 - - [07/May/2019 16:21:08] "GET /js-libs/swipe.js HTTP/1.1" 200 -
